avs,0.7531991762234282
avsem,0.004421031408123888
avsep,0.0043034019713251714
dis,507.75963928225656
disem,43.57469910821749
disep,55.68389303041897
epic,203311200.0
feh,0.0883914615548827
fehem,0.8114944541730069
fehep,0.2853597930051533
input 2MASS,ExoFop
input BV,None
input SDSS,None
input_spec,gaia
logg,3.930506469295024
loggem,0.13527979174528904
loggep,0.09521763844830966
lum,5.0586603520257905
lumem,0.9185281526701656
lumep,1.2262908266051937
mass,1.3319088374805588
massem,0.34636954081985716
massep,0.18044044305880247
n_mod,33.0
prob,-10.502055738327053
rad,2.024301781269732
radem,0.1755804945755144
radep,0.22099441599857972
rho,0.1493389892641226
rhoem,0.04366842435088002
rhoep,0.05368286774562456
teff,6088.234142790188
teffem,258.1544228602379
teffep,230.6988975971144
rho_err,0.04867564604825229
